episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.28298521041870117,-87.98578777147219,512
2,100,100,0.3520693778991699,-72.95639170480887,512
3,200,200,0.4224421977996826,-65.24662099554943,512
4,300,300,0.47040700912475586,-71.95372453902907,512
5,400,400,41.284507036209106,-127.45530936009212,41
6,500,500,59.4891300201416,-86.36018608551082,52
7,600,600,77.79569220542908,-68.6126723357371,39
8,700,700,95.81909036636353,-61.794014304650155,36
9,800,800,113.7299473285675,-57.987989034488294,31
10,900,900,132.42879009246826,-56.656894063646845,29
11,1000,1000,152.61220693588257,-50.18307075211726,24
12,1100,1100,171.75876212120056,-52.87505108517854,20
13,1200,1200,191.23310089111328,-47.61114721990545,18
14,1300,1300,210.4887351989746,-50.33634115549668,15
15,1400,1400,228.44930124282837,-41.43823775248404,14
16,1500,1500,247.05835151672363,-48.42129930565219,13
17,1600,1600,265.77893447875977,-40.877360426172054,14
18,1700,1700,284.1121258735657,-39.48163736248516,11
19,1800,1800,302.4014401435852,-40.77264975018372,12
20,1900,1900,320.7976999282837,-38.74331825966472,14
21,2000,2000,339.6182475090027,-45.441101400488115,11
22,2100,2100,358.63793087005615,-39.308578418438536,12
23,2200,2200,379.8886036872864,-37.00399793280417,12
24,2300,2300,400.87130308151245,-40.564782095536266,12
25,2400,2400,421.3212387561798,-38.212124950429036,11
26,2500,2500,440.8045279979706,-40.893652365927615,11
27,2600,2600,460.5535879135132,-47.64797149315352,11
28,2700,2700,479.63003373146057,-47.165129951347176,9
29,2800,2800,499.5594389438629,-46.73311228128676,7
30,2900,2900,518.6806437969208,-48.04782695450693,12
31,3000,3000,537.9602119922638,-39.720816687294246,8
