episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.27123522758483887,-87.98578777147219,512
2,100,100,0.32537126541137695,-72.95639170480887,512
3,200,200,0.3918187618255615,-65.24662099554943,512
4,300,300,0.43215513229370117,-71.95372453902907,512
5,400,400,36.482407093048096,-127.45530936009212,11
6,500,500,52.627702474594116,-85.30926688600498,13
7,600,600,70.49814486503601,-74.28165310425372,12
8,700,700,88.16137337684631,-71.54764604377561,10
9,800,800,105.24020457267761,-56.69551686632864,11
10,900,900,122.13314032554626,-54.086743013695134,11
11,1000,1000,139.06235575675964,-48.29063156866724,11
12,1100,1100,155.4545624256134,-46.110201228577985,10
13,1200,1200,172.07193779945374,-46.97671405173054,11
14,1300,1300,188.76123666763306,-43.684131061574384,12
15,1400,1400,204.8939299583435,-50.77607972774037,11
16,1500,1500,221.2589292526245,-44.904340449690196,12
17,1600,1600,237.60899591445923,-43.80543584563232,12
18,1700,1700,253.96544361114502,-38.637292033277845,13
19,1800,1800,270.17280983924866,-43.865530802003235,10
20,1900,1900,286.7352554798126,-38.24046693350886,8
21,2000,2000,305.3507058620453,-36.944075470119046,11
22,2100,2100,323.5816068649292,-40.99753543236407,9
23,2200,2200,341.84309458732605,-44.97680816309831,11
24,2300,2300,359.7094955444336,-43.19332658206758,6
25,2400,2400,378.8976402282715,-36.67767758618353,14
26,2500,2500,396.16972494125366,-39.656767342581844,4
27,2600,2600,413.50120997428894,-37.33673937617169,5
28,2700,2700,430.562242269516,-38.13532068379832,4
29,2800,2800,447.87252473831177,-38.688718479774565,2
30,2900,2900,465.0155713558197,-38.495676895409304,2
31,3000,3000,482.0704274177551,-39.81511063275287,14
