episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2716507911682129,-81.39157754459579,512
2,100,100,0.3297431468963623,-80.51169851930267,512
3,200,200,0.3866569995880127,-87.18426789108172,512
4,300,300,0.44037866592407227,-88.77019695822001,512
5,400,400,36.89053153991699,-118.81312228720579,11
6,500,500,53.50323128700256,-88.80714794060891,12
7,600,600,70.84162592887878,-105.59981317923815,13
8,700,700,88.42081475257874,-79.56357587263558,11
9,800,800,105.60370635986328,-70.43687978966406,11
10,900,900,123.32645797729492,-68.66024410572619,11
11,1000,1000,140.7725546360016,-66.08618662406201,11
12,1100,1100,157.84670782089233,-62.91806315993805,11
13,1200,1200,174.87931561470032,-58.740474506476,11
14,1300,1300,191.39215970039368,-60.31862046105211,11
15,1400,1400,207.7188320159912,-60.84889610803982,12
16,1500,1500,224.12298560142517,-59.65905965421259,11
17,1600,1600,240.36574029922485,-61.34862810707419,12
18,1700,1700,256.5778479576111,-54.554933304960464,10
19,1800,1800,272.81470012664795,-49.568808379198664,11
20,1900,1900,289.43394780158997,-51.361813452570665,5
21,2000,2000,306.06498312950134,-48.9722336186534,3
22,2100,2100,323.27656054496765,-49.566089892892975,3
23,2200,2200,340.8240900039673,-50.459080856122604,2
24,2300,2300,357.96792793273926,-49.541768016960084,2
25,2400,2400,374.6022992134094,-49.28630873833962,2
26,2500,2500,391.4731242656708,-49.52189294886228,14
27,2600,2600,408.8052923679352,-47.58169432001559,2
28,2700,2700,426.2834086418152,-49.17063534197393,3
29,2800,2800,443.31314992904663,-47.71360382115106,2
30,2900,2900,460.3106713294983,-45.07564760829268,2
31,3000,3000,477.2212145328522,-49.32518266669249,2
