episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2673530578613281,-84.0280454129702,256
2,100,100,0.33773231506347656,-74.60739363708173,256
3,200,200,0.3972656726837158,-82.00658813150338,256
4,300,300,0.46417927742004395,-79.73690058885674,256
5,400,400,39.462562084198,-132.61902188907078,256
6,500,500,66.14753723144531,-115.70397182026015,256
7,600,600,92.67659640312195,-108.5477167458261,256
8,700,700,119.16658163070679,-76.36516763320962,256
9,800,800,146.26078152656555,-65.23515293004066,256
10,900,900,175.04904675483704,-69.94304108001103,256
11,1000,1000,204.3253903388977,-65.3606556849343,256
12,1100,1100,234.13141560554504,-68.68913831720998,256
13,1200,1200,263.1559810638428,-68.15073946904464,256
14,1300,1300,292.97952699661255,-61.08908699708721,256
15,1400,1400,323.3233952522278,-51.94202850665697,256
16,1500,1500,354.264288187027,-63.19918813604888,256
17,1600,1600,385.2181787490845,-55.990871182056594,256
18,1700,1700,417.7947554588318,-53.398972795628325,256
19,1800,1800,450.558123588562,-49.87810990930378,256
20,1900,1900,483.8889582157135,-52.87829024376789,256
21,2000,2000,517.9307763576508,-50.38342130710037,256
22,2100,2100,552.0470309257507,-49.47261599855422,256
23,2200,2200,586.0152370929718,-49.55966043196942,256
24,2300,2300,620.4354095458984,-48.70125209362646,256
25,2400,2400,655.1749567985535,-47.22614821473868,256
26,2500,2500,689.9614660739899,-47.14377935631427,256
27,2600,2600,724.9668605327606,-47.33082055169638,256
28,2700,2700,759.8573806285858,-47.61751109863841,256
29,2800,2800,795.1277298927307,-46.41941333377335,256
30,2900,2900,829.4840662479401,-45.8462779497382,256
31,3000,3000,864.0150463581085,-44.698869495539775,256
