episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.26937127113342285,-78.34414959392807,512
2,100,100,0.3227207660675049,-75.39560209902504,512
3,200,200,0.37805891036987305,-84.22581250361536,512
4,300,300,0.42154741287231445,-79.69829538345192,512
5,400,400,38.35800647735596,-97.30230352429703,11
6,500,500,56.65952658653259,-97.42062944573077,12
7,600,600,74.8579432964325,-76.47612725369449,11
8,700,700,91.23243045806885,-73.57177168830519,10
9,800,800,108.21172285079956,-73.10427854739326,10
10,900,900,125.17435336112976,-54.49137776564458,10
11,1000,1000,141.5762677192688,-69.44024123706691,11
12,1100,1100,158.79947543144226,-55.9688191207329,11
13,1200,1200,175.66181111335754,-52.704371307498356,12
14,1300,1300,192.2879068851471,-61.505934183362015,12
15,1400,1400,208.57197761535645,-62.46741480795377,12
16,1500,1500,224.9065818786621,-71.69165375371878,10
17,1600,1600,241.19160676002502,-59.7202221068769,9
18,1700,1700,257.3707683086395,-70.06213304392752,8
19,1800,1800,273.5721597671509,-55.34172674939113,13
20,1900,1900,290.33727860450745,-54.56290636224312,7
21,2000,2000,308.4235396385193,-57.35297478061064,7
22,2100,2100,325.77262830734253,-53.91998010349312,5
23,2200,2200,343.54916191101074,-52.25367176332837,6
24,2300,2300,361.78653264045715,-59.97827285094376,7
25,2400,2400,379.65044474601746,-46.52664048312336,2
26,2500,2500,396.48157382011414,-49.91494391052926,4
27,2600,2600,413.7410123348236,-48.27505240818134,16
28,2700,2700,430.9357490539551,-47.369691916877386,2
29,2800,2800,448.3264322280884,-46.99867516348576,2
30,2900,2900,465.36932730674744,-46.48501730239508,2
31,3000,3000,482.2203583717346,-44.64879145013881,2
