episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.24809646606445312,-87.98578777147219,256
2,100,100,0.30648016929626465,-72.95639170480887,256
3,200,200,0.3540956974029541,-65.24662099554943,256
4,300,300,0.4108152389526367,-71.95372453902907,256
5,400,400,43.53844380378723,-127.45530936009212,256
6,500,500,97.4263162612915,-82.67287108258695,256
7,600,600,150.82159090042114,-60.04315047626519,256
8,700,700,204.464941740036,-59.56749278877767,256
9,800,800,259.1589660644531,-69.99164759116766,256
10,900,900,314.06043887138367,-63.28244677589164,256
11,1000,1000,375.6515784263611,-52.140831638358286,256
12,1100,1100,431.20955872535706,-57.99032375658593,256
13,1200,1200,487.6567769050598,-45.93691496699922,256
14,1300,1300,545.2568604946136,-45.23643237081384,256
15,1400,1400,602.656142950058,-46.52014483257873,256
16,1500,1500,660.5760910511017,-43.22339720981196,256
17,1600,1600,719.0994668006897,-45.7884109351895,256
18,1700,1700,779.0040278434753,-43.43329678735058,256
19,1800,1800,839.9295272827148,-44.339798755860414,256
20,1900,1900,882.3429322242737,-40.01336724455471,256
21,2000,2000,943.9384293556213,-40.4015145733007,256
22,2100,2100,1006.464421749115,-37.85133884368724,256
23,2200,2200,1068.8634886741638,-40.71001930013755,256
24,2300,2300,1130.9570693969727,-37.462104387834096,256
25,2400,2400,1193.1693949699402,-40.77180861065204,256
26,2500,2500,1255.8544154167175,-40.29256134168857,256
27,2600,2600,1318.020750761032,-39.47815262324448,256
28,2700,2700,1380.3039498329163,-38.66344515035406,256
29,2800,2800,1442.578203201294,-49.903689217643006,256
30,2900,2900,1504.8306663036346,-40.95128167090905,256
31,3000,3000,1566.0878639221191,-42.15003831640946,256
