episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.28252196311950684,-87.98578777147219,256
2,100,100,0.3525807857513428,-72.95639170480887,256
3,200,200,0.4113047122955322,-65.24662099554943,256
4,300,300,0.4649214744567871,-71.95372453902907,256
5,400,400,38.80344271659851,-127.45530936009212,256
6,500,500,65.50298571586609,-77.5719403806228,256
7,600,600,92.41167688369751,-83.91195016293953,256
8,700,700,119.37580847740173,-53.54297551042558,256
9,800,800,147.91351771354675,-54.259051032585205,256
10,900,900,176.82919454574585,-49.344687736801426,256
11,1000,1000,205.41054344177246,-49.44564179461815,256
12,1100,1100,234.60328769683838,-50.724473548154215,256
13,1200,1200,263.3761878013611,-43.32466034727572,256
14,1300,1300,293.5122880935669,-46.29809979338756,256
15,1400,1400,324.5582752227783,-40.14567206087048,256
16,1500,1500,356.44899106025696,-43.09609732816258,256
17,1600,1600,388.5101008415222,-41.31019213213284,256
18,1700,1700,421.4809744358063,-38.870870431842675,256
19,1800,1800,453.4998481273651,-36.01420808335944,256
20,1900,1900,486.3458161354065,-35.41035800846821,256
21,2000,2000,520.3356881141663,-34.4342962049104,256
22,2100,2100,555.2130072116852,-39.145595711232,256
23,2200,2200,589.7638809680939,-36.4528808671584,256
24,2300,2300,625.1057405471802,-33.990438151349004,256
25,2400,2400,660.4203903675079,-34.330464334984256,256
26,2500,2500,694.4391374588013,-36.10679948373981,256
27,2600,2600,728.5050208568573,-34.92873903326574,256
28,2700,2700,763.249302148819,-37.564425686500826,256
29,2800,2800,798.5626339912415,-36.32651744792676,256
30,2900,2900,833.5582122802734,-35.10947041518669,256
31,3000,3000,869.1207854747772,-33.24494095343287,256
