episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2983126640319824,-72.13601735453092,0
2,100,100,0.3488907814025879,-69.22335337364804,0
3,200,200,0.4060056209564209,-82.33018750532376,0
4,300,300,0.48456549644470215,-83.84240829488296,0
5,400,400,29.764971494674683,-127.0737942692498,0
6,500,500,39.30431795120239,-99.85242851864331,0
7,600,600,49.89113712310791,-92.22349385351987,0
8,700,700,59.4338116645813,-62.977985898436884,0
9,800,800,68.98368382453918,-64.111269985987,0
10,900,900,78.57712292671204,-58.45479235340019,0
11,1000,1000,88.15907526016235,-61.180061934608275,0
12,1100,1100,97.71919894218445,-54.57806192216788,0
13,1200,1200,107.3252260684967,-49.546152339429234,0
14,1300,1300,117.02138638496399,-51.107027980499794,0
15,1400,1400,126.58541941642761,-43.14815356486522,0
16,1500,1500,136.11699604988098,-48.47574187655596,0
17,1600,1600,145.67179036140442,-44.184708176059665,0
18,1700,1700,155.23174691200256,-42.72585914826347,0
19,1800,1800,164.75024819374084,-40.70134299397002,0
20,1900,1900,174.40874004364014,-44.517325876557614,0
21,2000,2000,185.26809215545654,-43.80267781183196,0
22,2100,2100,196.37855172157288,-37.24633925333684,0
23,2200,2200,207.89898109436035,-41.815870142131075,0
24,2300,2300,218.63298749923706,-37.337131075426875,0
25,2400,2400,229.33000588417053,-39.83228223641442,0
26,2500,2500,239.69074702262878,-36.25727112206154,0
27,2600,2600,250.32611179351807,-40.525992393449265,0
28,2700,2700,261.17732858657837,-36.11250277882404,0
29,2800,2800,270.66001057624817,-35.80278206391912,0
30,2900,2900,280.1957538127899,-38.07290735737999,0
31,3000,3000,289.742228269577,-36.86587383353524,0
