episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.26676249504089355,-81.39157754459579,256
2,100,100,0.3319723606109619,-80.51169851930267,256
3,200,200,0.3907039165496826,-87.18426789108172,256
4,300,300,0.4504861831665039,-88.77019695822001,256
5,400,400,47.7799813747406,-118.81312228720579,256
6,500,500,100.84561228752136,-86.00462638964149,256
7,600,600,153.96567583084106,-111.53694752017881,256
8,700,700,207.52544403076172,-74.27450246061908,256
9,800,800,262.73280930519104,-59.201757092332635,256
10,900,900,318.1287269592285,-91.33194468970727,256
11,1000,1000,379.7613205909729,-60.078708857632584,256
12,1100,1100,435.2048592567444,-56.049164835630094,256
13,1200,1200,492.5659306049347,-64.01468185569036,256
14,1300,1300,550.6924772262573,-55.89218083812762,256
15,1400,1400,609.125284910202,-53.9140694726815,256
16,1500,1500,667.1398205757141,-58.11705240152184,256
17,1600,1600,726.3184666633606,-52.98990783988124,256
18,1700,1700,786.48779463768,-50.99943320185109,256
19,1800,1800,847.3027496337891,-52.88937341565541,256
20,1900,1900,907.481335401535,-49.92137831412512,256
21,2000,2000,969.9322230815887,-49.26187154151339,256
22,2100,2100,1032.758999824524,-49.6650296459941,256
23,2200,2200,1093.9761636257172,-47.969105587095044,256
24,2300,2300,1155.2236785888672,-45.2486949836954,256
25,2400,2400,1218.3373746871948,-45.741412685496115,256
26,2500,2500,1281.1455233097076,-46.6485327869353,256
27,2600,2600,1343.3535778522491,-47.27996276912743,256
28,2700,2700,1405.4271352291107,-45.04636108437188,256
29,2800,2800,1468.4768936634064,-43.37879424042826,256
30,2900,2900,1531.2189910411835,-44.55780947744316,256
31,3000,3000,1592.8857040405273,-43.365009090823825,256
