episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.5855762958526611,13.958584308834704,0
2,500,500,0.8769793510437012,-17.861762105182727,0
3,1000,1000,1.1229603290557861,3.376023576616719,0
4,1500,1500,1.381279706954956,-19.770061813104327,0
5,2000,2000,121.89053273200989,-24.842737476291667,1024
6,2500,2500,177.67757964134216,24.680612106423553,1024
7,3000,3000,240.24738240242004,32.4831961791733,1024
8,3500,3500,302.37135434150696,37.40270889413793,1024
9,4000,4000,359.34399366378784,55.528686379016214,1024
10,4500,4500,416.2371208667755,48.147065777148065,1024
11,5000,5000,476.65800070762634,25.405529150084547,1024
12,5500,5500,539.131514787674,16.903954742925336,1024
13,6000,6000,595.5538599491119,23.74213102437121,1024
14,6500,6500,656.2574508190155,9.631320615895017,1024
15,7000,7000,722.3706538677216,61.76776598555485,1024
16,7500,7500,783.0615980625153,1.247656185228534,1024
17,8000,8000,840.2223544120789,131.2841460377603,1024
18,8500,8500,900.8913280963898,145.12624614381446,1024
19,9000,9000,968.6157989501953,115.14462733846638,1024
20,9500,9500,1029.7708005905151,128.64828691292112,1024
21,10000,10000,1086.2590594291687,45.2899809900363,1024
22,10500,10500,1146.1462407112122,55.515745115130606,1024
23,11000,11000,1211.1181390285492,57.16738874850454,1024
24,11500,11500,1272.2120311260223,43.4922385465091,1024
25,12000,12000,1332.0523707866669,14.896699040306405,1024
26,12500,12500,1389.287180185318,30.765005106898478,1024
27,13000,13000,1456.6885991096497,57.26770261350594,1024
28,13500,13500,1519.4415106773376,72.30579563690146,1024
29,14000,14000,1576.4437325000763,71.81393843539126,1024
30,14500,14500,1639.0196461677551,50.005728854081376,1024
31,15000,15000,1699.9996962547302,29.0946055670143,1024
