episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.5240387916564941,15.798305424988213,0
2,500,500,0.8292160034179688,16.120050052227505,0
3,1000,1000,1.1772663593292236,-6.347591593445899,0
4,1500,1500,1.4218981266021729,-0.2479220158756874,0
5,2000,2000,117.88450765609741,-16.56488352674166,23
6,2500,2500,178.35407733917236,-14.237740446785192,21
7,3000,3000,237.35784196853638,22.45560053564801,22
8,3500,3500,292.7886428833008,4.563012342894658,32
9,4000,4000,352.9203882217407,37.26202338841485,28
10,4500,4500,413.21256256103516,0.12860755001105595,51
11,5000,5000,475.9409775733948,23.665510991696266,39
12,5500,5500,530.8532228469849,48.53729029089743,54
13,6000,6000,586.2689561843872,24.26826921031078,57
14,6500,6500,648.4331679344177,27.154929182679414,59
15,7000,7000,704.6748168468475,23.102590094567056,65
16,7500,7500,760.4503855705261,20.554613030662374,82
17,8000,8000,816.2449107170105,49.51321935527826,100
18,8500,8500,877.4244911670685,16.59337293265484,117
19,9000,9000,935.6846680641174,35.67807948389463,104
20,9500,9500,991.3110897541046,-13.567051292443697,131
21,10000,10000,1047.2783217430115,17.32030352427645,155
22,10500,10500,1105.843295097351,19.23257796248723,150
23,11000,11000,1165.6652562618256,-6.807224073239652,163
24,11500,11500,1222.3061094284058,21.98867863964199,164
25,12000,12000,1278.7806630134583,26.75510427693771,179
26,12500,12500,1335.0832002162933,70.04291278984454,179
27,13000,13000,1394.1165013313293,16.33960041005544,179
28,13500,13500,1449.8517365455627,33.79358777195467,180
29,14000,14000,1506.2871532440186,46.48537067698662,223
30,14500,14500,1565.8343012332916,52.954089883679764,194
31,15000,15000,1625.2766287326813,60.4932368997402,191
