episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.55808424949646,13.958584308834704,0
2,500,500,0.8804113864898682,-17.861762105182727,0
3,1000,1000,1.1809892654418945,3.376023576616719,0
4,1500,1500,1.4805688858032227,-19.770061813104327,0
5,2000,2000,120.20937085151672,-24.842737476291667,155
6,2500,2500,176.58758306503296,20.48327687029888,198
7,3000,3000,233.08546257019043,26.181602668240625,355
8,3500,3500,297.7057354450226,37.35850401888781,418
9,4000,4000,358.4634897708893,69.03442209152634,202
10,4500,4500,416.5682692527771,40.449749721189505,556
11,5000,5000,475.06254720687866,63.64868487940242,594
12,5500,5500,545.9682383537292,15.883332993156003,1024
13,6000,6000,607.2210719585419,26.078306943394303,1024
14,6500,6500,667.6261186599731,62.17164164707777,1024
15,7000,7000,728.6626026630402,39.384847215825516,1024
16,7500,7500,796.7453515529633,46.70465303744825,1024
17,8000,8000,859.7641053199768,1.5816277039134947,1024
18,8500,8500,920.9728744029999,37.56031193752843,1024
19,9000,9000,984.6983218193054,5.819303599127111,1024
20,9500,9500,1049.2851610183716,43.05094225592353,1024
21,10000,10000,1111.2841110229492,-8.740321075711458,1024
22,10500,10500,1171.9700224399567,16.814830738283053,1024
23,11000,11000,1235.462013721466,-7.863404010051379,1024
24,11500,11500,1298.5196764469147,15.679541948070751,1024
25,12000,12000,1360.474566936493,40.377000482284174,1024
26,12500,12500,1422.473811864853,37.88814668264902,1024
27,13000,13000,1486.404200553894,34.99617061506135,1024
28,13500,13500,1549.4461205005646,35.41124106639079,1024
29,14000,14000,1610.802208662033,35.45361189340362,1024
30,14500,14500,1675.9451639652252,-3.74129307929146,1024
31,15000,15000,1740.7717955112457,58.64570939534082,1024
