episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.5605905055999756,-13.527002245816552,0
2,500,500,0.8505260944366455,0.6094370439209639,0
3,1000,1000,1.1003823280334473,5.114081872653247,0
4,1500,1500,1.3552591800689697,-5.380327416168101,0
5,2000,2000,121.37126803398132,-20.193606856272275,149
6,2500,2500,179.21713781356812,16.87156744830446,217
7,3000,3000,239.66162538528442,19.99686840718226,208
8,3500,3500,299.59117674827576,27.607967388817233,309
9,4000,4000,358.50682497024536,41.14127834901274,685
10,4500,4500,421.0221984386444,46.1693268939544,903
11,5000,5000,486.51618814468384,41.412554896564345,1024
12,5500,5500,548.4329431056976,33.19925158011131,1024
13,6000,6000,608.8105199337006,19.54615455557945,1024
14,6500,6500,677.7122449874878,8.82769919486477,1024
15,7000,7000,745.0202872753143,36.85110841852263,1024
16,7500,7500,805.6255979537964,16.11267265496697,1024
17,8000,8000,866.5319592952728,-5.0481434044038975,1024
18,8500,8500,929.9567937850952,20.31075448169447,1024
19,9000,9000,995.7670991420746,18.713412089010987,1024
20,9500,9500,1057.0741639137268,22.723437537895926,1024
21,10000,10000,1117.6163492202759,42.826842204127445,1024
22,10500,10500,1182.7823770046234,35.55706873772968,1024
23,11000,11000,1244.738736629486,31.04946091918655,1024
24,11500,11500,1306.0849509239197,27.762977344348688,1024
25,12000,12000,1366.0491361618042,56.0832337150288,1024
26,12500,12500,1436.8086922168732,73.80898926912313,1024
27,13000,13000,1499.2620840072632,25.315910229929255,1024
28,13500,13500,1559.2921147346497,61.097402362803955,1024
29,14000,14000,1621.9586012363434,8.965141063765303,1024
30,14500,14500,1689.580091714859,36.3879242795631,1024
31,15000,15000,1750.093935251236,44.65228708952171,1024
