episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.5034847259521484,13.958584308834704,0
2,500,500,0.7902786731719971,-17.861762105182727,0
3,1000,1000,1.0857200622558594,3.376023576616719,0
4,1500,1500,1.364311933517456,-19.770061813104327,0
5,2000,2000,107.84909009933472,-24.842737476291667,0
6,2500,2500,146.3196361064911,17.2254879818946,0
7,3000,3000,183.80210256576538,29.16162989013503,0
8,3500,3500,221.01834630966187,35.33528806167982,0
9,4000,4000,263.97385478019714,12.932076587771995,0
10,4500,4500,301.59860038757324,31.374742800531187,0
11,5000,5000,339.2767930030823,35.29514779762549,0
12,5500,5500,376.92661786079407,8.255918743258253,0
13,6000,6000,414.5364553928375,42.675089119039455,0
14,6500,6500,455.63738441467285,76.45009135030818,0
15,7000,7000,497.05432510375977,94.25430212858254,0
16,7500,7500,538.5196347236633,48.792617464389394,0
17,8000,8000,575.9255211353302,52.66105901421067,0
18,8500,8500,612.8976700305939,69.74558659844371,0
19,9000,9000,650.3780927658081,52.14286835301434,0
20,9500,9500,687.8840634822845,74.46568699045152,0
21,10000,10000,726.0496945381165,70.3455974066735,0
22,10500,10500,765.9186549186707,57.52766851598109,0
23,11000,11000,803.5916919708252,24.831491918581868,0
24,11500,11500,840.7582540512085,119.19614543608883,0
25,12000,12000,878.4277536869049,36.18755558956368,0
26,12500,12500,920.145914554596,50.22856659096611,0
27,13000,13000,959.268935918808,88.34827991396017,0
28,13500,13500,998.555002450943,76.44118552159138,0
29,14000,14000,1037.6454303264618,39.112036284382484,0
30,14500,14500,1075.8096306324005,28.54855389407873,0
31,15000,15000,1113.243094921112,55.82767558305741,0
