episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.5439820289611816,15.675951544261766,0
2,500,500,0.8521904945373535,-21.594137018998,0
3,1000,1000,1.1566722393035889,14.134411591039113,0
4,1500,1500,1.409942626953125,-13.356562825872825,0
5,2000,2000,120.7388174533844,-9.194434896749414,1024
6,2500,2500,179.62572240829468,49.83627433756762,1024
7,3000,3000,238.88200497627258,30.132725731296507,1024
8,3500,3500,296.5410475730896,33.60819287420066,1024
9,4000,4000,353.7776699066162,45.68310011216675,1024
10,4500,4500,411.03416442871094,19.93241627337934,1024
11,5000,5000,472.0534999370575,-5.877870456295394,1024
12,5500,5500,529.7797493934631,40.09675285762313,1024
13,6000,6000,587.0140154361725,34.37637112080633,1024
14,6500,6500,643.2374517917633,39.50151819372572,1024
15,7000,7000,705.253559589386,49.76602839107146,1024
16,7500,7500,764.8687679767609,40.733678858049835,1024
17,8000,8000,821.5732080936432,1.3925409296413358,1024
18,8500,8500,878.358608007431,-18.866582139741418,1024
19,9000,9000,943.835367679596,29.24776890491338,1024
20,9500,9500,1003.900881767273,34.044675820526514,1024
21,10000,10000,1060.8114953041077,-2.784038833880337,1024
22,10500,10500,1117.951506614685,31.194145163753358,1024
23,11000,11000,1180.336996793747,38.8384252529941,1024
24,11500,11500,1238.7139313220978,42.82774935722448,1024
25,12000,12000,1296.8271000385284,41.36903296365588,1024
26,12500,12500,1355.3726601600647,13.539006714081681,1024
27,13000,13000,1418.9658181667328,49.7471439031686,1024
28,13500,13500,1477.3749706745148,35.73243522122138,1024
29,14000,14000,1534.936928510666,38.305997262957426,1024
30,14500,14500,1592.8095226287842,38.740556087712015,1024
31,15000,15000,1654.5897166728973,24.788953793939275,1024
